Factor1,Factor2
7.0903516,-8.092323
7.415651,-7.8747706
7.402641,-7.7944174
6.612731,-8.097631
7.286335,-8.115714
6.840505,-8.018836
6.8971076,-8.039493
7.466465,-8.066054
7.6496096,-7.9613214
6.5725374,-7.8247313
7.0199842,-7.8523774
7.51647,-7.864856
7.417138,-8.26819
7.307578,-7.9512177
7.0751305,-7.73964
6.6649055,-7.4316463
7.490455,-8.047607
7.513841,-7.9536815
7.4315424,-8.224649
7.2809305,-7.6252813
7.4943156,-7.833824
7.45613,-7.9757648
6.7465343,-7.534327
7.3898687,-7.6267004
7.170294,-7.569289
7.0982943,-8.267291
6.892843,-7.320432
7.275695,-7.672301
6.762374,-7.7679734
7.3918386,-8.105685
6.912457,-8.256607
6.94859,-8.409178
7.3354073,-7.8115163
7.22398,-8.15365
7.4833393,-8.0102215
7.370541,-8.114052
7.39434,-8.150472
6.4580746,-7.9428525
7.140066,-8.248887
7.486301,-7.8809056
7.3274508,-8.229577
7.101284,-7.9157166
7.019797,-8.404924
6.9600697,-8.029105
6.5037932,-7.589667
7.4323096,-7.996011
7.078463,-7.691635
7.1174574,-8.134651
7.2897277,-8.1001
6.849076,-8.223581
6.810972,-8.342724
7.5735526,-7.8062215
6.7452693,-7.6953163
7.163043,-8.322058
7.5160546,-7.8703036
6.719236,-8.1058235
7.1561265,-7.8426
6.686346,-8.350732
7.369577,-7.4933934
6.7178383,-8.302948
7.259131,-7.6307716
6.7632637,-8.1969795
7.108761,-7.522556
7.7970266,-19.256514
7.825495,-19.235682
8.273945,-18.852156
7.8151,-19.124395
7.636728,-19.229364
8.17267,-18.897547
7.9594555,-19.16902
7.7185698,-18.981525
8.246979,-18.79225
7.9410634,-19.165953
7.9439845,-19.130665
7.8408866,-19.198292
7.656188,-19.260994
7.7095337,-19.276152
8.090928,-19.032373
8.244623,-18.874657
8.269506,-18.80922
7.462681,-7.8655753
6.6300464,-8.033754
7.3034863,-8.298531
7.3772984,-8.035143
7.50364,-7.9073777
7.3213015,-8.038709
6.7802286,-8.026449
6.856434,-7.6996565
7.26437,-8.17306
7.472363,-7.90773
6.908063,-7.408643
7.124392,-7.56139
7.487122,-7.9403143
6.481847,-8.196517
7.5877533,-7.95975
6.734228,-7.3889112
6.8496065,-7.338266
6.8230166,-7.925881
7.7313004,-7.8651495
7.5534844,-7.881047
6.689616,-8.13281
7.38167,-8.203709
7.223474,-8.063949
6.71587,-7.5739136
7.4886665,-7.9125214
6.879677,-8.025181
7.411247,-8.079229
7.057678,-8.081177
7.4857855,-7.8100758
7.3013334,-8.047036
7.5354743,-7.881928
6.827802,-7.4526343
7.064893,-8.133341
6.56229,-8.178969
7.937773,-19.176962
7.809977,-19.224604
8.265304,-18.83532
7.7026663,-19.239521
8.044188,-19.081724
7.664692,-19.303862
7.735702,-19.34796
8.240114,-18.855341
8.141494,-18.893394
8.214289,-18.886698
7.9830723,-19.158863
8.339616,-18.751131
7.692024,-18.968527
7.8915687,-19.214138
8.001208,-19.140299
7.8446445,-19.19945
8.023036,-19.240086
7.739833,-19.194963
7.637549,-19.21739
7.651554,-19.354862
7.793624,-19.047935
7.8616896,-19.248623
7.7390003,-19.168291
8.161295,-18.950184
7.7004232,-18.963667
8.043096,-19.03578
8.102925,-18.977262
8.319421,-18.774218
8.272627,-18.836313
7.840713,-19.231745
7.941371,-19.188717
8.048862,-19.095337
7.905038,-19.188038
8.241863,-18.847754
7.9066296,-19.139061
7.65057,-19.303946
7.7233963,-19.245123
7.6397667,-19.315039
8.016606,-19.06824
7.8512745,-19.302338
7.95507,-19.148136
8.146369,-18.898064
8.203465,-18.921602
8.21636,-18.959368
8.268553,-18.846252
8.232509,-18.8527
7.996196,-19.138042
7.8540277,-19.074211
8.334756,-18.754175
7.819226,-19.074312
7.9118,-19.181568
8.298684,-18.77063
7.8134956,-19.309835
7.8789487,-19.235744
8.340858,-18.743555
8.076938,-19.041319
8.120388,-18.88137
7.7043347,-18.943544
8.335971,-18.749413
7.9910073,-19.112576
8.00612,-19.105757
8.261357,-18.848267
8.017326,-19.187954
7.884607,-19.137093
7.633126,-19.3553
8.135924,-18.97085
8.079269,-19.011223
7.743808,-19.353247
8.109098,-18.978142
8.029297,-19.076445
7.6311846,-19.32237
8.067391,-19.093555
8.114402,-19.03222
7.651449,-19.361807
7.72463,-19.372026
7.9942727,-19.192848
8.071825,-19.033468
7.6228075,-19.350834
7.9485507,-19.174864
8.048719,-19.06171
7.844425,-19.06859
7.8869143,-19.036093
8.331382,-18.758352
8.035305,-19.085384
7.6647687,-19.263002
7.6874423,-19.210445
8.039514,-19.093063
0.09534974,7.553889
0.179836,7.6469913
0.11670534,7.7019353
0.16602315,7.3968053
0.045791205,7.098467
0.1589738,7.105301
0.3009025,7.428223
0.17448741,7.5412517
0.33836865,7.583021
0.30058545,7.5984063
0.013691017,7.461784
0.017368851,7.4600925
0.41005453,7.507526
0.27297553,7.2614145
0.2558945,7.5996194
0.39149213,7.2619233
0.62126994,7.6315265
0.44577876,7.4284897
0.4389517,7.3566127
0.4472318,7.470166
0.44202065,7.4512815
0.4049111,7.181494
0.27231953,7.1746526
0.34520552,7.189768
0.3513767,7.284556
0.4611974,7.6746073
0.41969997,7.606717
-0.05370021,7.3273363
0.34187788,7.285679
0.2098383,7.2556944
0.44300574,7.5476646
0.0063448236,7.649135
0.48184094,7.5432796
0.34180814,6.8988833
0.2025013,7.614679
0.36818197,7.172061
0.38190073,7.1857276
0.25006083,7.14169
0.35301796,7.0633984
0.23670125,7.677949
0.14818163,7.4158287
0.18542106,7.5506716
0.32975173,7.584759
0.28393105,7.5393953
0.3531706,7.5291133
0.2992012,7.141315
0.45681986,7.6446805
0.3338191,7.1326337
0.65525013,7.4674296
1.3284658,7.639997
1.3080134,7.652985
1.2795211,7.6781507
0.5265328,7.35281
1.2970216,7.666222
1.3050889,7.6533136
0.055014603,7.801123
1.2646319,7.67945
0.45576662,7.7091594
0.40431175,7.589796
0.48357105,7.621743
0.21311438,7.18379
0.31604218,7.254224
0.3452127,7.242622
0.20093386,7.3870554
0.3934984,7.184928
0.3420006,7.185756
0.45716172,7.5643573
-0.09303146,7.3159466
0.34249726,7.1641345
19.690138,6.9367146
19.981762,7.1600494
19.032728,6.8778358
19.756292,6.988178
19.203375,7.0558925
0.12215575,7.1496925
0.32142764,7.6774197
0.27760762,7.5952816
-0.11044723,8.472103
0.24401826,7.738362
0.056875367,8.206433
0.35553548,7.794907
0.26151675,7.469576
0.3005784,7.6128583
0.9551062,7.800879
1.2468781,7.847061
1.2146018,7.8446846
0.5530472,7.6774817
1.241061,7.8478866
1.2431371,7.844366
0.35812935,6.7849116
0.99596685,7.8072834
0.9562301,7.771313
0.4661696,7.5020127
0.25953963,7.11561
0.27737188,7.2809196
-0.11095826,8.853344
0.67108613,7.6431065
0.6550318,8.016342
0.45742196,7.8101926
0.42207703,7.79458
0.46961755,7.81801
0.12379918,7.7593455
-0.030383972,7.9324245
0.40471163,7.6772304
0.79200083,7.746217
0.43173927,7.3979278
0.67698056,7.714916
0.37250385,7.6230845
0.42715293,7.7000732
0.35751492,7.8071074
0.44440585,7.534628
0.3590726,7.7201014
0.4686818,7.5199027
0.1074362,7.6649356
0.47035736,7.5128355
0.47142872,7.4086685
-0.16254517,7.3932266
0.647371,7.687178
0.5945885,7.6984215
0.21032542,7.1668534
0.3627276,7.5903807
0.35933208,7.3560266
0.48762324,7.7822604
0.3808036,7.5830503
0.4906073,7.750749
-0.060688823,7.7532825
-0.034916073,7.77067
-0.0062169465,7.740292
0.7518261,7.7373724
1.2399747,7.8485513
1.1946585,7.830104
19.189844,6.810935
19.00173,6.7031417
19.208221,6.8085117
19.826931,7.081774
19.562178,6.9553742
19.813013,7.0317206
0.32479632,6.5825605
0.36971217,6.5392237
0.34578693,6.557729
0.2280181,6.930356
0.28331396,6.947361
0.26534355,6.9821835
0.5199953,6.4168797
0.5521005,6.3813643
0.5628988,6.369357
0.23175916,7.156802
0.28586197,6.664655
0.30894506,6.736459
0.018901074,6.944759
0.26667202,6.6712604
0.30612752,6.5881977
0.12539598,6.775506
0.1931215,6.918828
0.24605194,6.9478717
0.32817966,6.642708
0.29212362,6.626547
0.31508297,6.611267
0.35861304,6.6458683
0.31865877,6.623164
0.3523073,6.5845485
0.268202,6.740126
0.24713531,7.0222855
0.30558848,7.0416183
-0.20385718,7.2356935
-0.07843601,7.2124505
-0.16468035,7.1842127
0.33797443,6.815544
0.5330779,6.418033
0.54903907,6.4039435
0.056406055,7.0026665
0.038123757,6.9553146
0.039490636,6.9600863
0.25737697,6.558519
0.28503352,6.603938
0.28149512,6.5744815
0.0031846839,6.9328794
0.05631381,6.9147577
0.036637317,6.9065256
0.23454432,6.5700784
0.28101608,6.68711
0.27442166,6.6668296
20.020067,7.1997814
19.800743,7.005372
19.876926,7.084406
19.33719,6.8132696
19.643286,6.936938
19.717318,7.1808634
19.694178,7.142514
19.642694,7.2485127
20.04566,7.2429023
19.400059,6.856648
19.5779,6.9403253
20.06042,7.223328
19.327705,6.903701
-1.2683324,0.89893097
-1.1682353,0.66016185
-1.1087166,0.9021837
-1.0268674,0.83287704
-1.2790107,1.1660192
-1.02709,0.8823195
-1.0458124,0.8734449
-1.0024272,0.7698492
-1.028871,1.3074571
-0.97324294,1.1056645
-1.1017339,0.69684213
-1.0747523,1.2017086
-1.1852592,0.7709581
-1.0892256,0.82074904
-1.2387668,0.80089074
19.721615,7.0308585
19.484938,6.993957
18.794891,6.5826926
19.090082,6.7865615
18.759605,6.5762396
18.76103,6.5865645
18.785093,6.596552
19.634293,7.097566
19.471111,7.085161
19.582441,7.139368
19.559591,6.7393193
19.720823,6.997517
19.825195,7.0255384
19.795069,7.047296
13.740022,7.1174903
19.475641,6.73779
19.61101,7.1856084
19.471277,7.3647213
19.394442,7.353496
19.363367,7.24262
19.421968,7.2935653
19.391617,7.3456845
19.502272,7.2684064
19.404425,7.30535
19.40969,7.3386383
20.064009,7.225501
18.761002,6.574103
19.088196,6.8237195
19.25285,7.04056
19.247019,7.0516357
18.836912,6.60884
19.492697,6.7813163
19.000187,6.6860247
19.552914,6.8392467
19.262215,6.9445868
19.386087,6.9392724
19.039959,6.775675
19.08944,6.798304
19.104294,6.8499427
18.687796,6.5171027
19.396236,6.909856
19.482693,6.814408
19.451126,6.9183445
19.393358,7.0270667
19.404081,7.279106
19.376236,7.3333883
19.208427,6.8674865
19.167349,7.01477
19.189587,7.044785
19.146566,7.1048307
19.763668,7.1054373
19.903265,7.1688056
19.715633,7.1869802
18.862757,6.5868487
16.938766,-3.1505404
13.721388,7.0804377
19.276773,6.8409233
19.368814,6.8204494
12.17121,6.165172
12.286916,6.9262905
12.245887,6.347035
12.058651,6.545836
12.107738,7.143808
12.082813,7.1071115
12.029458,7.1283393
12.892682,7.1985393
12.706892,7.0882983
12.722528,7.2176423
12.169557,7.040921
12.214743,7.030547
12.253754,6.344825
12.637308,7.079702
12.4514065,6.962564
12.564614,7.171337
12.39969,7.4592085
12.476928,7.1900625
13.040847,7.219295
12.332147,7.0975704
12.688207,7.116927
13.189402,7.2712903
12.330586,7.006781
12.512661,7.6836004
12.479964,7.4414816
18.895956,6.6569166
19.430496,6.889228
19.521639,7.0099444
18.768204,6.5777936
19.986195,7.2305613
19.679293,7.112601
19.229107,6.826774
18.935253,6.6609664
19.032595,6.7557344
19.948118,7.1224008
19.795994,6.9759398
19.855616,7.070291
19.318035,7.01419
19.305794,7.2059183
19.271385,7.185747
19.165903,6.9008775
19.189491,6.984028
19.201002,6.9795914
18.872572,6.702662
18.866405,6.6643343
18.914907,6.699731
19.192575,7.1036706
19.254622,7.1183786
19.25051,7.1417093
19.306885,6.87931
19.579245,7.223471
19.050356,6.995539
19.42847,7.12821
20.089582,7.2391834
19.570915,6.814532
19.542667,6.776453
19.550282,6.7482014
16.976845,-3.257234
16.868975,-3.0137665
16.914652,-3.1333601
18.92282,6.7158494
19.560064,6.839564
19.317198,6.8599052
12.49477,7.2819858
12.392407,7.020785
12.530949,7.17482
12.208741,6.795297
13.033363,7.2227554
12.518121,7.145842
12.20467,6.3826885
12.324259,7.0928693
12.263554,6.4725266
12.22067,6.3009553
12.88867,7.228845
12.46096,7.0468435
12.373387,7.093886
12.502029,7.041497
13.086816,7.219551
13.019505,7.198227
12.147315,6.1494455
12.259967,6.3891644
12.334638,7.486377
12.342749,7.3437805
12.260316,7.0009003
12.084256,7.032776
12.092219,7.0056233
18.72928,6.5576134
19.277514,6.822487
19.21861,6.88372
19.01001,6.8152103
18.8037,6.603216
19.583672,7.0121794
19.452742,6.902059
19.524437,6.7651563
19.500017,6.7923584
19.524487,6.904608
19.501122,6.973043
19.349718,6.998944
19.403358,7.043158
6.978005,-7.38722
10.701738,9.504238
13.552553,7.188553
13.209158,7.314037
11.89612,7.816846
12.242881,7.005004
12.236802,7.3839226
12.280752,6.5148335
12.460643,7.6114273
12.291444,6.799002
12.478777,7.658753
12.3945465,7.0372095
12.409409,7.3113976
12.249349,6.4105425
12.275131,6.4272118
12.260157,6.4291925
12.384397,7.3369074
12.366433,7.080503
12.371748,7.412173
12.286457,7.0426836
12.269311,7.002925
12.3048525,7.0243425
12.637255,7.1228266
13.095587,7.2492495
12.67487,7.1677756
12.810277,7.085343
12.710355,7.1233706
12.785586,7.114059
10.8421135,8.825621
12.181095,7.370081
12.367453,6.9809628
12.817364,7.2115335
12.50003,7.2508607
12.433939,7.219552
12.414236,7.588215
12.450458,7.488137
12.302764,6.8177295
12.374362,6.838722
12.34179,6.8547
12.212543,6.3298254
13.387274,7.233079
12.994623,7.1736093
18.922195,6.7168345
18.948763,6.6839056
18.987646,6.669641
19.400312,6.8953066
18.841843,6.6697655
19.158428,6.8847985
18.895334,6.6506753
19.068014,6.679965
18.967636,6.7092886
19.07379,6.8001266
19.625277,6.8537736
19.543755,6.9593806
19.35144,6.8976264
19.016222,6.698961
19.022327,6.69726
19.057787,6.7165775
12.643032,7.1398993
12.17672,6.8363976
12.372647,7.085484
10.854273,9.129804
12.190231,6.2116947
12.174966,6.1674757
12.182987,6.1869907
12.7993555,7.117919
11.525428,8.101888
11.9384,7.625872
10.75744,9.402882
12.642378,7.183138
12.490446,7.668122
12.385593,7.0814347
13.03377,7.2272105
12.469785,7.277679
12.702089,7.2368517
12.417487,7.6376987
12.41454,7.6521916
12.453925,7.6595783
11.642154,7.994703
13.2574215,7.259672
13.400356,7.24513
13.331443,7.243926
13.083146,7.255766
12.2530575,6.4825935
12.687959,7.1882877
12.108358,6.5824666
12.112127,7.5671406
12.778533,7.198447
12.070822,6.5962253
12.548771,7.0660233
12.202445,6.2394333
12.503555,7.0920563
12.243764,6.3681946
11.268502,8.304599
12.162859,6.219052
12.203504,7.0262775
13.523807,7.1989307
11.728756,7.760168
13.1800165,7.2287273
12.512994,6.756697
12.237817,6.287777
12.276326,6.3658824
12.239881,6.3001943
12.264086,6.319317
12.212806,6.255789
12.526713,7.6850805
12.7099495,7.621332
12.563527,7.682649
12.375139,7.589256
12.388926,7.4891477
12.397573,7.5515623
8.341166,2.1768925
8.343575,1.9865841
8.382063,2.1585014
8.390442,1.7253487
8.231799,1.8436726
8.643624,1.3960419
8.740518,1.1046698
8.511779,0.78807074
8.623015,0.85495245
8.479212,0.56950575
8.495069,0.69121385
8.508649,0.55917895
7.8468537,1.7609574
8.111798,1.4273361
8.093283,1.5489745
8.131189,1.286906
8.029453,1.8877428
8.045503,1.8145101
8.232303,0.8500439
8.100543,1.3262135
8.078245,1.0388701
8.197328,0.84674937
8.21173,0.84147054
8.11331,0.9861484
8.543749,0.4836586
8.523549,0.324582
8.524658,0.34051564
8.454757,0.685089
8.282093,1.5445495
8.321205,0.8093164
8.526285,0.38177574
8.46991,1.0631822
8.573384,0.43966824
8.518659,1.2307955
8.610014,1.1406212
