Factor1,Factor2
7.8709993,13.130566
7.303203,14.083114
7.0350976,12.678657
7.226137,13.621876
7.2554326,13.413865
7.271878,14.090165
7.288063,13.920256
6.8858457,13.994098
6.9614067,13.901186
7.9630904,13.806124
7.637396,13.069714
7.9724474,13.754429
6.87706,13.838715
6.925226,12.768704
7.4695826,12.692727
7.9370046,13.091659
7.3279138,14.094359
7.4466076,14.204314
7.681651,14.405934
7.8952312,14.177881
7.3310137,13.748723
7.0774164,13.470908
7.2328587,13.067818
7.3387666,13.60502
7.2520633,12.7596245
6.8097053,13.964124
8.099215,13.378498
7.096328,13.10811
7.969697,13.148634
7.1218486,14.184115
7.5861187,13.815995
6.9400063,14.0631485
7.529426,13.596387
6.9304852,13.657936
7.150152,13.241815
7.2638197,14.095368
7.325353,14.274855
7.954286,13.81597
7.9200253,13.976859
7.8947463,13.9497795
6.777134,13.463727
7.7083154,13.6742935
7.7690988,13.965237
7.6830254,12.744953
7.8769364,13.465848
7.186252,13.820732
7.316629,12.933705
7.3096204,13.036729
7.309101,13.478552
7.807778,13.749867
8.001628,13.52357
6.768055,13.716783
7.866108,13.446177
7.5868397,14.256684
6.8637643,13.061155
7.840713,14.224761
7.373574,13.228753
7.4189625,13.22145
7.4415445,13.570255
7.8106947,13.962257
7.070669,13.577994
7.561053,13.696868
7.37778,13.367653
13.176281,9.058436
13.671073,9.060067
13.490407,9.694167
13.234997,8.774632
13.416671,8.487849
12.952809,9.301695
13.367715,8.938366
12.981716,8.509956
13.277032,9.666428
13.621895,8.710388
13.397444,9.539652
13.782652,8.858804
13.48858,8.489973
13.5356045,8.542479
13.557051,9.037442
13.334776,9.261429
13.166299,9.529098
7.4107404,14.17583
6.917528,13.941352
7.0683985,13.595364
7.179664,14.190547
7.4370933,13.9410095
7.4747686,13.72174
7.222601,12.907386
7.638814,13.88066
7.8317175,14.049581
7.340903,13.871757
7.898279,12.582344
7.728657,13.775447
8.036389,13.993135
7.7833395,13.475518
6.8729677,13.892396
8.094889,13.802137
7.8521366,13.731527
7.772021,13.337437
7.1022434,12.547493
7.4902596,13.755484
7.9546237,14.086523
7.1463537,14.346846
7.2705297,13.636916
7.078253,13.510551
6.7569485,13.9902935
7.90974,13.467504
7.8994656,13.993618
7.0789466,13.997197
6.9503775,12.810499
7.589837,13.899446
7.0487757,13.133468
7.866143,13.739665
7.8621783,13.715402
6.836792,13.912849
13.174371,8.8271675
13.518951,8.359295
13.341123,9.358282
13.542293,8.806914
13.7450905,9.138244
13.654724,8.318382
13.413422,8.321156
13.536921,9.376284
13.165575,9.292543
13.323255,9.336028
13.119293,9.205883
13.480176,9.85852
12.948204,8.523848
13.359451,8.80118
13.282596,8.837918
13.199165,8.796716
13.500238,8.9693775
13.354619,8.588366
13.551148,8.552494
13.741438,8.32075
12.959726,8.52197
13.175148,8.685726
13.099999,8.425267
13.303118,9.443899
12.968166,8.564649
13.195604,9.191775
13.465691,9.532953
13.367842,9.592441
13.33156,9.668461
13.424759,8.499599
13.287353,8.76773
13.582302,9.056188
13.453201,8.599336
13.217069,9.341951
13.316503,8.72687
13.124274,8.609766
13.187013,8.616649
13.608324,8.338511
13.420083,9.019334
13.423625,8.652993
13.568568,8.878056
13.774272,9.191194
13.442043,9.606249
13.724736,9.295788
13.797552,9.217704
13.337036,9.370246
13.879028,9.094696
13.136534,8.952357
13.447229,9.821238
13.68292,8.9203415
13.582079,9.404642
13.316313,9.776736
13.696787,8.45575
13.622433,8.897859
13.431282,9.809339
13.469793,9.148129
13.0777445,9.1901245
13.040764,8.6304035
13.300564,9.694334
13.236033,8.842631
13.172024,9.257045
13.3919325,9.535288
13.213288,9.130488
13.807624,9.238509
13.668829,8.321374
13.364075,9.535333
13.032858,9.344519
13.709134,8.3693495
13.491305,9.393188
13.402949,8.895193
13.817406,8.504728
13.497304,8.949211
13.324542,9.17868
13.659067,8.33431
13.666418,8.384512
13.894122,9.177681
13.324668,9.273529
13.687043,8.25451
13.147855,8.727709
13.61486,8.961569
13.274386,9.107605
13.038384,9.241204
13.2703085,9.810171
13.853317,9.165549
13.695837,8.344887
13.232596,8.821448
13.435708,9.083901
7.2241716,4.9779015
7.19238,4.9994836
7.237636,4.9880266
5.757522,5.142916
5.6126304,5.1861978
5.635327,5.124264
7.2854624,5.6705017
7.200978,5.7839065
7.282387,5.7809424
7.555689,5.4277325
7.2193155,5.3407693
7.5197606,5.375699
6.5466356,5.2893476
6.632473,5.275869
6.5592713,5.2970886
7.6034417,5.369174
7.562293,5.347263
7.628403,5.320368
7.004196,6.27708
6.9340973,6.16352
6.9816747,6.3190746
6.718039,5.684291
6.634966,5.158547
6.5970354,5.11485
6.6916895,5.4889774
6.5610814,5.8534966
6.652974,5.5322404
7.600999,5.7716293
7.5726447,5.684135
7.668884,5.7079206
6.8054934,5.342624
7.166514,5.46934
7.1052575,5.3900504
7.407293,5.105487
7.362463,4.944234
7.419441,5.0612845
7.4318748,5.8124695
7.467121,5.7826567
7.43122,5.8289886
6.463981,6.1267204
6.9838223,5.6834507
6.7182055,5.9726877
6.473008,6.201164
7.2867956,5.4129186
7.2407837,5.63264
7.2529674,5.1952205
7.126456,5.750991
7.234402,5.3906164
7.2220693,5.8956113
-12.40423,-9.935097
-12.286945,-9.815634
-12.4071045,-9.943016
7.198538,5.9977813
-12.364084,-9.892876
-12.387917,-9.916195
7.313869,5.8909388
-12.33614,-9.865172
6.644424,5.5513024
6.4883733,5.478767
6.590182,5.489938
6.844987,5.6261077
6.721614,5.7324305
6.8813534,5.7430716
7.395925,5.5838275
7.481158,5.6200695
7.4989142,5.5655556
7.5860023,5.417685
5.8593388,5.4736958
7.227574,5.6149173
-9.875361,-2.9568043
-9.880282,-2.9764163
-9.3379135,-1.8957773
-9.607577,-1.8956506
-9.5426855,-1.8002311
5.8261003,5.4382625
6.3438005,5.6819696
6.0494194,5.685421
6.3221216,6.5763187
6.3624706,6.020935
6.3345785,6.4323764
7.12831,5.18891
7.2825985,5.015219
7.1484823,5.1617455
3.0350065,-11.623313
-17.268217,2.878182
-17.313128,2.8339202
3.0643888,-11.647063
-17.256945,2.8893244
-17.28056,2.8662183
5.98077,5.390151
2.9695387,-11.555841
3.0336802,-11.607415
6.588775,5.6694074
6.806796,5.8147626
6.599131,5.847351
6.667829,6.9337444
7.0542345,6.010944
6.8382425,6.494651
6.9759903,5.5224347
6.8595185,5.4269676
6.9948187,5.6719275
6.901926,5.824869
6.300078,6.5339336
6.663681,5.9931126
3.0610626,-11.646778
6.3475513,5.505003
3.0941017,-11.675154
6.6005406,6.4336324
6.7490706,6.331009
6.66635,6.463936
7.0004363,5.0950456
7.03568,5.154214
7.058178,5.152326
6.641866,6.158099
6.8115563,6.050112
6.8669944,6.2286057
5.9202776,5.844569
6.794056,5.299215
6.852561,5.247454
6.2046475,5.4382105
6.4923544,5.474907
6.4759545,5.482393
6.9842,5.4128766
6.5105705,5.077821
6.696353,5.3034096
6.1503086,6.431593
6.2439265,6.3840203
6.207736,6.3793616
3.058415,-11.640169
-17.269394,2.8772511
-17.287294,2.8598409
-8.209473,-2.39052
-8.363563,-2.3677537
-8.287665,-2.362469
-9.590824,-2.109404
-9.805743,-1.7755786
-9.699865,-1.863143
6.197865,4.391875
6.222034,4.3599076
6.2137823,4.3782597
6.1458707,4.692809
6.2121224,4.894755
6.147012,4.727639
-1.6384276,14.966987
-1.6199907,14.975574
-1.6349128,14.968317
6.365208,4.860297
6.1016226,4.9009376
6.263756,4.8605313
5.874751,5.2710066
5.8782263,5.2076406
5.8606358,5.212769
5.9737005,5.1049614
6.0192175,5.3021064
6.104941,5.2421904
6.2791076,4.643884
6.2168527,4.682804
6.2616587,4.509575
6.0087476,4.8387904
6.11765,4.7090535
6.122999,4.7240286
5.8329697,5.0256705
5.9465322,4.804158
5.943721,4.908313
5.853477,5.6929526
5.996771,5.529167
6.0466003,5.6776037
7.6286044,5.7425404
-1.6273626,14.97877
-1.6346421,14.968267
5.7013087,5.1896353
5.276028,5.1096215
5.4784155,5.1412334
5.477407,5.0755067
5.549758,5.133469
5.5039043,5.078387
5.3235455,5.0978036
5.3669887,5.0950313
5.2752795,5.0881796
5.7278285,5.147642
5.665896,5.1452794
5.60977,5.076353
-9.678277,-2.906639
-9.746737,-2.7724528
-9.727588,-2.909353
-9.121823,-1.8453608
-9.388703,-1.851769
-9.407706,-2.8577096
-9.398655,-2.968869
-9.495328,-2.9193187
-9.459887,-2.772363
-9.330816,-2.275578
-9.369467,-2.593365
-9.041974,-2.692107
-9.155325,-2.3132293
-12.18344,5.1014724
-12.321534,5.313793
-12.801441,5.076847
-12.959018,5.0867143
-12.369231,4.8978014
-11.918039,5.3072495
-12.473221,4.9238253
-12.298359,4.9268165
-12.275852,5.1658616
-12.404245,5.49449
-11.838847,5.703107
-12.388288,5.608548
-11.839805,5.691945
-12.614032,5.052696
-12.199519,5.162041
-9.533993,-1.850901
-9.546626,-1.7947329
-8.680289,-2.0091052
