Factor1,Factor2
3.9720564,-3.2330894
3.7875786,-3.662502
3.3502421,-4.181042
4.981481,-3.489878
3.8499694,-3.4458523
4.8778877,-3.485492
4.181583,-3.8159788
3.3246286,-4.048401
3.1889908,-4.2692184
4.9224753,-3.9795725
4.1385016,-4.0340824
3.3237371,-3.294747
3.6817992,-3.1073828
3.7117608,-3.8464217
4.2739654,-3.7899642
5.2037635,-4.306599
3.7884212,-3.8100736
3.199657,-4.0690017
3.6134834,-3.0552075
3.9337282,-4.023149
3.6187787,-4.0018315
3.5830774,-3.7459667
4.8060727,-4.0062943
3.934513,-4.478277
4.1903715,-4.12384
3.9812849,-3.5622325
4.695601,-4.6043863
4.088067,-4.0653915
4.9604554,-4.2103505
3.4868991,-3.580798
3.9169626,-3.2067351
3.800217,-3.3245423
3.9089472,-3.620731
3.6582813,-3.0080707
3.7617824,-3.403103
3.744524,-3.6208913
3.4140818,-3.358838
5.073835,-3.7068532
3.9238937,-3.3437145
3.578359,-3.6872594
3.595669,-3.4748745
3.7216926,-3.134059
3.7543712,-3.0413575
4.033899,-3.5301225
4.3996496,-4.0786357
3.472996,-3.7233493
4.074644,-3.2862794
3.5016544,-4.1139007
3.9134927,-3.637511
4.099259,-3.0884697
4.1101813,-3.12265
3.8082685,-3.7839005
4.8882856,-4.641772
3.5237563,-3.8260372
3.6684306,-3.9963636
4.583323,-3.2371757
3.970479,-3.423994
4.290774,-3.0864663
3.8204908,-4.719299
4.1884904,-3.1863234
3.7908697,-4.113816
4.0699925,-3.1690469
4.236941,-4.0250754
10.037872,15.400875
9.910771,14.661055
9.335311,14.767453
9.948027,15.336843
10.274174,15.220638
9.327057,15.411819
9.843019,15.127991
-9.16677,5.9297266
8.755928,14.822692
9.8691635,14.950977
9.638883,15.153812
9.983936,15.258978
10.246521,15.182007
10.285912,15.202185
9.595231,15.026429
9.183753,15.061234
9.012313,14.849564
3.4082234,-4.154366
4.776846,-3.5975695
3.8138657,-2.9448142
3.6418138,-3.5027547
3.3313956,-3.848228
3.8070014,-3.0644038
4.79162,-3.4282155
4.358929,-3.6341624
3.6199899,-3.405914
3.4917746,-3.6899004
4.9650226,-4.140323
4.4624925,-3.9123766
3.3229265,-3.7745924
4.416644,-3.2024443
3.1224577,-4.162805
5.03634,-4.1240177
5.1780195,-4.2374225
4.300265,-3.4698806
3.1723785,-4.3313193
3.367833,-4.24404
4.540711,-3.261338
3.424429,-3.5072653
3.4999835,-3.216356
5.2616315,-3.7203915
3.7058535,-3.706741
4.1939363,-3.701272
3.3078387,-3.53819
4.397119,-3.754951
3.7630186,-3.930332
4.0002217,-3.7670612
3.4090772,-4.0074472
4.4331493,-4.0583496
4.0200377,-3.0614445
4.9487033,-3.2811716
9.767727,14.597163
10.104774,15.028309
9.46258,15.156411
10.147008,15.364509
9.658409,14.9000025
10.2903,15.25684
10.28733,14.879232
9.208186,14.741077
9.338921,15.314911
9.233455,14.847692
9.709839,15.275639
8.980315,14.932399
-9.209399,5.8911014
10.039841,14.579589
9.694345,14.9515295
9.976438,14.749374
9.903567,14.845837
10.089738,15.392397
10.06364,15.306104
10.484556,14.92587
10.036819,15.374815
10.098437,14.6744995
10.239622,14.979167
9.463006,15.201158
-9.215496,5.8916173
9.718915,15.077929
9.34917,15.227254
8.867795,14.877639
9.055639,14.909241
10.031311,14.968671
9.951378,14.648686
9.658805,14.6355505
10.056545,15.144883
9.265693,14.840014
9.904846,15.269819
10.3026705,15.1911
10.213605,15.165178
10.315787,15.167156
9.751007,15.057882
10.131682,14.772441
9.600748,15.174894
9.217555,14.967685
9.3902855,15.052188
9.533757,14.791621
9.112382,14.921251
9.285984,15.272639
9.735318,14.718414
9.939319,14.596297
8.72118,14.848354
10.062804,14.730397
9.69607,15.044979
8.826431,14.819377
10.204525,14.744413
10.075536,14.907979
8.711424,14.824789
9.613101,14.754326
9.157761,14.882047
-9.185128,5.9175434
8.68004,14.815036
9.965161,14.99397
9.731803,15.281992
9.2267885,14.952334
9.744777,15.144676
9.907015,14.61947
10.4379835,15.069077
9.36519,14.735657
9.413867,15.367552
10.149733,14.9992075
9.565336,14.991764
9.739749,15.138936
10.399663,15.143354
9.577765,15.160358
9.497529,15.180322
10.465175,14.945714
10.297265,14.802342
9.753705,14.95224
9.4174795,15.350663
10.333684,15.1161175
9.731754,14.682497
9.437316,15.118694
9.821019,14.820398
9.925925,15.29615
8.69086,14.838472
9.599642,15.081763
10.13011,15.344715
10.159855,15.380179
9.545733,15.230225
5.9787397,-8.214088
6.0015135,-8.025478
5.8558693,-7.8922186
6.2126646,-8.201075
5.782154,-8.47008
5.9380007,-8.528389
6.690761,-8.427123
6.706831,-8.286611
6.760396,-8.236178
6.515878,-8.75034
5.6027517,-8.272896
5.7458253,-8.261058
6.6084595,-8.73959
6.5117536,-8.968846
6.668906,-8.885051
6.099343,-8.772134
6.4661326,-8.13344
6.4731426,-8.420709
6.411136,-8.628593
6.4325805,-8.8434925
6.4699144,-8.63566
6.0791287,-8.763308
6.1366253,-8.671045
6.091796,-8.803162
6.4175014,-8.969939
6.7280593,-9.142745
6.7637606,-9.017178
5.723327,-8.358947
6.4006786,-8.419893
6.2454705,-8.790132
6.7231317,-8.590437
6.4715815,-8.06005
6.640551,-8.277873
5.7216406,-9.288195
6.092138,-8.082312
5.9731784,-8.971082
6.0215163,-8.358373
6.0595813,-8.822659
5.921237,-8.736665
7.0699167,-8.85528
6.7497106,-8.905005
6.9851117,-8.851244
6.2608852,-8.584311
6.1527324,-8.19533
6.259328,-8.631857
6.1254654,-8.9619875
6.0628085,-8.472624
5.809507,-8.861062
6.3007355,-8.219831
14.596089,-0.4183028
14.595462,-0.4075163
14.595846,-0.41576597
6.293129,-8.292974
14.594902,-0.40209642
14.589015,-0.3941435
6.166132,-8.12315
14.594965,-0.4055208
6.856079,-8.517462
6.9170847,-8.705645
6.9953117,-8.53534
6.201485,-9.030431
6.3036275,-8.898562
6.329723,-8.970975
6.023174,-8.613383
6.181305,-8.506672
6.1243744,-8.696506
6.267674,-8.11698
5.3662305,-8.529232
5.963736,-8.71928
13.318013,-6.7053046
13.110188,-7.230336
13.727657,-5.7690387
13.229981,-6.8463383
13.847646,-6.031551
6.210456,-8.901882
6.566693,-8.592655
6.3807573,-8.968867
7.5454764,-8.047799
6.7958837,-8.850865
7.312462,-8.144293
6.9731393,-8.698789
6.6232567,-8.761749
6.892328,-8.66357
-5.065393,12.302954
-5.1673775,12.431308
-5.159374,12.422793
6.5777144,-8.211011
-5.186768,12.45133
-5.153422,12.414113
5.6197658,-9.518096
-5.082116,12.321569
-5.0602045,12.29638
6.406211,-8.325234
6.258782,-9.009573
6.241964,-8.990356
8.051741,-8.118477
6.5705028,-8.057459
7.6435156,-8.125
6.9085703,-9.0552
6.836554,-9.059284
6.875771,-9.01533
6.4021482,-7.9829473
6.515557,-7.879937
6.47288,-8.234229
6.736522,-8.102304
6.546333,-8.37387
6.7036057,-8.174436
6.686471,-8.021777
6.592459,-8.113065
6.6001153,-8.053001
6.7159166,-9.052808
6.6655335,-8.922699
6.6690774,-8.99662
6.1425405,-8.070326
6.3449707,-8.325048
6.3083344,-8.211293
5.3005977,-8.220514
6.533172,-8.039647
6.55006,-8.048003
5.73352,-8.864514
6.366305,-8.5538025
6.025827,-8.640814
6.9404926,-8.627412
6.923477,-8.635013
7.0718684,-8.6658945
5.868457,-7.851733
5.7522955,-7.8228836
5.7998056,-7.795816
6.424369,-8.123729
-5.158329,12.420666
-5.126898,12.3800125
13.610437,-5.7121825
13.571902,-5.44637
13.538188,-5.6310854
13.101471,-7.0755672
13.037546,-6.5345135
12.966404,-6.7629075
5.436802,-9.541728
5.6222396,-9.693217
5.487539,-9.613714
5.702696,-9.200308
5.6298223,-9.180256
5.5564966,-9.281478
-13.592546,8.452939
-13.592569,8.453317
-13.606938,8.442513
6.0491185,-8.87039
5.494513,-9.281926
5.702555,-9.19577
5.2863636,-8.619435
5.5001664,-9.36872
5.3535337,-9.456769
4.974335,-9.037299
5.8951235,-9.112586
5.8835545,-9.02099
5.5176964,-9.351957
5.620597,-9.739186
5.589233,-9.581153
5.5444927,-9.554555
5.447074,-9.461352
5.449089,-9.523863
5.410423,-9.067403
5.7220407,-8.969156
5.6850414,-8.889395
5.086079,-8.40311
5.25403,-8.520489
5.191633,-8.49631
5.613059,-9.480361
-13.592738,8.453257
-13.592405,8.453312
-5.5334697,-5.971972
-5.4577117,-5.999765
-5.4950504,-5.9924383
5.6937833,-9.820846
5.7134604,-9.803366
5.674207,-9.816356
-5.5089307,-5.9938507
-5.499678,-5.9968996
-5.522464,-5.990304
5.0547132,-9.460186
5.371097,-9.271598
5.175833,-9.356811
13.141029,-7.3012104
13.152438,-6.9620004
13.205173,-7.129749
13.475445,-6.252879
13.253407,-6.707524
12.6758375,-6.5736403
12.733351,-6.527887
12.728937,-6.4775677
13.000877,-7.142139
13.469732,-6.050758
13.35803,-6.370207
13.024153,-7.2920136
13.554184,-6.227501
1.6254587,-10.661672
1.9740828,-11.1072445
1.7107306,-10.773957
2.4936907,-11.057336
1.7457645,-10.307726
2.0635912,-10.810763
2.0165162,-10.929136
2.3138824,-11.377919
2.6105175,-10.57916
2.5088546,-10.728507
2.0514243,-11.229213
2.4015543,-10.557695
1.9933751,-11.174974
1.933691,-11.137318
1.9626607,-10.969164
13.191179,-6.8119383
13.3479185,-6.3385997
13.707927,-4.933042
13.571401,-5.655613
13.694843,-4.8166175
13.696972,-4.8452115
13.678974,-4.8695245
12.842327,-6.4391828
12.848315,-6.4309363
12.744909,-6.4258127
13.530175,-6.6808167
12.921627,-6.8078704
12.852254,-6.8562126
12.873207,-6.798669
-2.4234688,-2.3186767
13.606045,-6.681279
12.770195,-6.3940125
14.128344,-6.5819616
14.214029,-6.6190424
14.137366,-6.4580965
14.113585,-6.5670085
14.161183,-6.5727334
13.851935,-6.499311
14.082133,-6.477662
14.058714,-6.542375
13.016287,-7.344709
13.673973,-4.8970847
13.591846,-5.7572017
13.909773,-6.172618
13.872577,-6.1749754
13.656136,-5.0600853
13.483741,-6.2922454
13.614357,-5.2514853
13.290002,-6.728921
12.907081,-5.969761
13.04148,-5.9764357
13.55593,-5.6579576
13.471054,-5.5756793
13.612696,-5.7531757
13.7433605,-4.7832565
13.279244,-6.2131
13.591014,-6.474881
13.3433485,-6.2865567
13.323791,-6.366282
14.191494,-6.5739293
14.166274,-6.5629735
13.024213,-5.673352
12.639054,-5.629939
12.610014,-5.5994
12.555368,-5.5917606
13.078717,-6.8056917
13.054198,-6.9738727
12.959041,-6.7633133
13.494937,-5.2862177
-5.7150946,0.26582366
-2.4641764,-2.306909
12.908395,-5.60634
12.85217,-5.61305
0.7783684,-3.2130513
-0.17710935,-3.9458
0.5961493,-3.489126
-0.1579339,-3.1589434
-0.5484702,-3.6319435
-1.0035595,-3.7207625
-0.64084804,-3.6847134
-1.5635469,-3.7673268
-1.113885,-3.73708
-1.2191305,-4.149119
-1.0294532,-3.8502388
-0.99351186,-3.817343
0.47218826,-3.5132911
-0.9192256,-3.8062284
-0.65907973,-3.85155
-1.200363,-4.1975527
-0.8878787,-4.667518
-1.0871911,-4.360942
-1.6537099,-3.6077693
-0.4942717,-4.139419
-1.1669629,-3.7675254
-1.9212606,-3.3378897
-1.0999945,-4.2828093
-0.83563113,-5.0655923
-1.0382962,-4.4720573
13.5875225,-5.1884317
13.251712,-6.106882
13.039588,-6.26758
13.684497,-4.844279
13.062969,-7.2919965
13.262299,-6.5931735
13.503938,-5.978661
13.63561,-5.3436136
13.657555,-5.6379514
13.07943,-7.221359
13.156885,-6.950316
13.099552,-7.0792723
13.935661,-6.255446
13.993024,-6.211333
14.013711,-6.206505
13.5498295,-5.8724103
13.586991,-5.864755
13.60091,-5.803874
13.39011,-4.951597
13.353625,-4.9419045
13.375664,-4.954417
12.458563,-5.521492
12.493024,-5.569498
12.507583,-5.575377
13.513618,-6.1146536
12.700867,-6.43406
12.749378,-5.72512
12.7143,-6.2115016
12.988575,-7.298285
13.478413,-6.5182295
13.437428,-6.6479306
13.536868,-6.6828537
-5.5160203,0.37079445
-5.614647,0.19699913
-5.5846205,0.23383075
13.298944,-5.333866
13.336886,-6.636772
12.820887,-5.6073084
-0.91693306,-4.170317
-0.35603383,-4.0774207
-0.6715946,-4.0419097
-0.2722499,-3.6446612
-1.665011,-3.6340582
-0.9144404,-4.0688753
0.45630914,-3.5089154
-0.5666795,-4.1122646
0.3003673,-3.7127056
0.8246735,-3.3000445
-1.5240116,-3.778791
-0.92265016,-4.1330476
-0.91695654,-4.038921
-0.7941748,-3.9859393
-1.7961928,-3.4552796
-1.6704894,-3.620407
0.77421594,-3.2118053
0.6817017,-3.474867
-0.9748712,-4.5783587
-0.8265473,-4.4064503
-0.32505634,-3.8369076
-0.46552813,-3.462569
-0.5222288,-3.4503963
13.704639,-4.775917
13.478648,-6.059565
13.537567,-6.0190506
13.144317,-5.497547
13.589788,-4.9945893
12.967969,-6.1520963
12.991221,-6.0470195
13.44441,-6.5427217
13.4533,-6.4504833
13.302489,-6.4074125
13.004047,-6.452329
13.077221,-6.1179485
12.984887,-6.290317
5.003248,-4.130994
-12.306654,-0.73739654
-2.3763888,-2.430345
-1.9787583,-3.2684305
-1.1975178,-4.98754
-0.85439646,-3.98028
-1.0184307,-4.756693
0.3556712,-3.7165155
-0.82360464,-4.9515963
-0.009308875,-3.89241
-0.75709635,-4.9304843
-0.4372363,-4.173075
-0.52252185,-4.3496404
0.7138353,-3.4463778
0.55939615,-3.5456886
0.59601736,-3.5444353
-0.606908,-4.5071836
-0.5091229,-4.350087
-0.62558794,-4.5460033
-0.89072037,-4.1765747
-0.8908905,-3.8705404
-0.9654015,-4.1433897
-1.0141063,-3.7960541
-1.7758658,-3.4755561
-0.94139224,-3.8404682
-1.4330006,-3.8941417
-1.3006343,-4.067775
-1.3791531,-4.0601006
-12.120457,-0.8932458
-1.0921831,-4.7548947
-0.36201277,-4.0703406
-1.3150896,-3.889438
-0.8685497,-4.2648497
-1.2354573,-4.3598833
-0.9702694,-4.70604
-1.095148,-4.580672
-0.17813289,-3.846999
-0.25470558,-3.8146925
-0.18211427,-3.867972
0.80284965,-3.3872914
-2.1410632,-2.8593023
-1.6576499,-3.561135
13.393967,-5.3597403
13.470649,-5.26187
13.451096,-5.3304195
13.663405,-6.3785377
13.453951,-5.1479897
13.672793,-6.0796127
13.607923,-5.249897
13.49906,-5.4127936
13.61401,-5.4665313
13.618779,-5.691808
13.335307,-6.774446
12.914757,-6.0890603
13.549965,-6.1401715
13.734227,-5.8082614
13.709727,-5.831886
13.705597,-5.7850175
-0.923527,-3.7064753
-0.30603144,-3.599412
-1.1176654,-4.3014145
-12.200965,-0.83492434
0.83757365,-3.2671525
0.8024582,-3.2088768
0.8172134,-3.2056992
-1.3565446,-3.958396
-1.5575794,-5.0550947
-1.2943252,-4.773237
-12.25273,-0.7979373
-1.0017539,-3.8897374
-0.94945925,-4.975078
-1.0318632,-3.9011178
-1.6949778,-3.5310516
-0.6917314,-4.0232077
-0.99399245,-3.8280413
-0.7696544,-5.03261
-0.8181592,-5.0342727
-0.74120694,-5.0457807
-1.402515,-5.0739026
-2.0370488,-3.1197813
-2.222193,-2.7007117
-2.163717,-2.8387682
-1.6995714,-3.580968
0.45970064,-3.6275709
-1.0992976,-4.1610546
0.01922126,-3.4090765
-1.1924677,-4.80073
-1.1497867,-3.8650823
-0.14307383,-3.265855
-0.986146,-3.7201042
0.8537767,-3.2806349
-1.0033094,-4.1264153
0.8050788,-3.3913038
-1.6354057,-5.319242
0.6545777,-3.2590666
-0.7879876,-3.8287027
-2.36027,-2.4702773
-1.2314688,-4.8760705
-1.904616,-3.309789
0.16631813,-3.4826958
0.49783298,-3.3288324
0.36948723,-3.3789213
0.85364765,-3.3200996
0.8389538,-3.3948648
0.8469192,-3.3356564
-0.9486544,-5.137961
-0.99756926,-5.101491
-0.98523515,-5.152972
-0.7916536,-4.9069486
-0.7343641,-4.6314726
-0.71360826,-4.732998
3.5435975,9.666028
4.083636,9.553493
3.7882805,9.790841
4.6938,9.897406
3.895282,9.721608
4.806492,10.026732
4.9945917,9.7988205
5.1261253,8.964968
5.3598113,9.262244
5.263084,8.733347
5.293259,8.704489
5.4687815,8.811954
3.8928318,8.832404
4.1449494,8.961534
4.052085,8.962133
4.299603,9.065212
3.4300332,9.038087
3.6065097,8.923171
4.695604,8.444712
4.2779384,8.355628
4.5899544,8.432652
4.8171315,8.57396
4.815619,8.494206
4.66776,8.417569
6.0933566,8.682056
6.005956,8.718807
6.152565,8.616196
5.1975884,8.5160675
4.1887083,9.5001955
4.878365,9.007377
5.957148,8.75327
5.3774223,9.45843
5.975014,8.771195
4.48713,9.457151
4.753302,9.7308445
5.670778,9.041535
-0.7815909,-3.9448516
-2.327741,-2.4945428
-1.5809523,-3.5989108
-1.8263493,-3.3949842
-12.624741,-0.022990055
-1.7705765,-5.3288045
-12.531006,-0.5246925
-12.513376,0.13982017
-10.4234705,1.8864777
-12.188165,1.0381453
-1.7313359,-5.176174
-12.695978,-0.27669626
-12.5434885,-0.5256265
7.4392643,0.42515734
7.483335,0.98559755
7.2149534,0.79737645
7.2642384,0.90573555
7.1309752,1.2675453
7.1415257,1.1182977
3.0911083,-9.7101755
-7.7969155,3.7381008
2.2178705,-9.621536
2.7389724,-9.756238
2.5897634,-9.708461
3.1841304,-9.572616
5.4385586,8.589965
5.4732413,8.627541
4.307169,9.218958
5.452098,9.503172
5.248665,9.568639
5.4952803,9.491476
4.67415,8.489646
4.819321,8.554436
4.5636234,8.527218
5.8827624,8.895321
5.796575,8.90313
4.295966,10.019329
4.886188,9.003057
4.9428363,8.917641
4.5066347,8.983877
4.955281,8.701694
5.363544,8.568259
5.2336326,8.65951
5.601736,8.934148
5.4418755,8.983931
5.7259407,8.896731
5.2950573,9.041911
5.359523,8.972594
5.299399,9.125342
3.382158,9.742102
4.0557866,9.689871
4.2167096,9.845741
5.9058886,9.139182
5.9069815,9.119419
5.9363894,9.143057
4.7793317,9.489628
4.129546,9.35802
4.4172626,9.270537
4.7052207,9.2739
4.702053,9.435723
4.812478,9.299556
3.7133973,10.435481
3.7066336,10.55213
3.7783763,10.523396
4.0999584,9.495739
4.068891,9.617757
3.8998237,9.567122
4.392463,8.360655
4.2798977,8.630105
4.1325617,8.958962
3.7255208,9.540585
3.8401215,9.467529
3.8221736,9.502456
3.7439756,9.204231
4.222754,8.715291
4.29948,8.697518
5.2408595,8.837287
4.8111024,9.691846
5.2587137,9.008703
5.778372,9.154095
6.049285,8.669812
5.8372755,9.005893
4.4312935,9.195046
4.7061563,9.028368
4.3773384,9.216083
4.3609986,8.326746
4.2794847,8.308558
4.3097925,8.294565
4.0356293,9.263235
4.3374243,9.354572
3.9209275,9.386238
4.017301,9.008305
4.495862,9.490987
3.7262774,9.108343
2.8386872,9.849003
4.309566,9.3670025
2.91704,9.77741
4.5876694,8.991421
4.513735,9.18873
4.5558105,9.076576
3.463687,9.999114
3.8683002,10.076383
4.367786,10.162726
5.3024464,9.682114
5.4231367,9.616324
5.3913956,9.59265
5.148469,8.269087
5.1459546,8.377163
5.1848426,8.263553
5.1725593,8.276314
5.0981827,8.224503
6.0805454,8.672728
3.5817935,9.776906
4.8363223,10.065155
4.923979,10.064457
5.3773656,9.46484
5.2974033,9.732283
5.2497363,9.744795
4.885542,10.0507345
5.5200005,8.771882
4.990231,9.876008
5.2159777,9.874878
5.146452,9.854664
3.7709303,9.627574
4.4583516,9.633667
5.391407,9.007501
3.3261924,9.759081
4.3371286,8.180961
4.128458,8.286962
4.1839247,8.210868
4.9057527,-3.8796508
3.3913798,-3.7129047
3.8895824,-4.7639728
2.5765073,-11.154749
1.9034895,-10.58004
1.9793682,-11.216062
2.121416,-11.005204
6.250137,-8.877743
2.261718,-10.949046
1.5943627,-10.745688
2.264587,-10.501671
2.3052497,-10.624471
2.2181075,-10.4931755
1.6391939,-10.667932
2.0746162,-11.283842
1.9683464,-10.801228
2.512676,-10.754484
1.9668858,-11.162638
2.1244485,-10.872774
1.7362138,-10.499882
2.5889876,-10.652877
2.4557755,-10.644331
2.3406215,-10.636593
1.7379802,-10.424651
1.997316,-10.834573
2.9979126,-9.4495
2.4530478,-10.432296
2.6668708,-9.218988
2.8580408,-9.332477
3.0570922,-9.532918
2.889682,-9.300526
3.1550376,-9.526214
2.7078865,-9.909207
2.8208373,-9.450286
2.3755863,-9.573028
2.5214422,-10.011836
2.6419861,-10.496419
2.7674477,-9.615764
-7.8305187,4.0255995
2.830128,-9.590402
3.2584858,-9.48237
2.6600456,-9.450793
2.7971325,-10.706755
2.8339815,-10.429699
3.000616,-9.939774
3.5879774,-9.460443
2.582073,-9.748311
2.3608952,-10.01491
2.9209468,-9.688671
3.0299852,-9.812951
2.5891144,-10.060211
1.7517877,-10.57581
2.847429,-10.647307
3.1127763,-10.10824
2.9913976,-9.64807
3.4892247,-9.695667
3.158808,-9.837258
3.2175097,-9.475243
-5.3356514,2.1500595
-5.581804,0.39199498
-5.537648,0.7634733
-1.7597097,3.2609959
-5.015835,2.1850283
-3.4807355,3.0483272
-3.3477566,3.249991
-4.190631,2.4362142
-4.2073774,2.597663
-4.630097,3.1180556
-2.68396,3.167887
-4.622223,2.3358924
-3.6117103,2.7247713
-12.482531,0.37320226
-12.219213,-0.027907142
-3.6392255,2.7686467
-3.733243,2.7235568
-1.7980255,3.2367852
-1.7279122,3.2183156
-12.308321,0.13247734
-4.3180866,2.570511
-5.164353,2.1586106
-3.6807864,3.1054182
-4.590844,3.0940309
-11.564923,1.6172696
-12.207175,0.9241851
-12.030143,1.0678473
-10.339494,2.0399911
-12.230254,0.8381649
-11.485196,1.6376159
-10.467376,1.9178634
-12.228151,0.5509735
-11.678476,1.5077238
-10.379856,1.9668965
-10.750436,1.8968182
-10.410952,2.0313015
-11.849118,1.0996631
-12.265561,0.09175356
-12.417869,0.8107151
-12.521434,0.7685191
-12.739333,0.48720312
-12.728501,0.5697723
-10.519108,1.7851702
-12.359263,0.95862126
-11.137725,1.7459459
-11.463049,1.3126198
-11.447946,1.3563714
