Factor1,Factor2
18.07661,5.411524
17.398634,3.7461464
19.344105,4.761426
18.297716,4.7512374
18.111345,4.1577253
17.492971,4.027616
17.809181,4.305955
18.01603,3.9012563
18.126047,3.774458
17.145727,4.897781
18.577608,5.07764
17.503653,4.586462
18.327887,3.5390291
19.379986,4.571219
18.816494,5.3277197
18.198637,5.4796343
17.84951,3.7932951
17.22496,3.7611208
16.886662,3.7065783
17.096743,4.1064177
18.17456,4.235576
18.662691,4.2853336
18.617556,4.4924006
18.157784,4.027999
18.981504,5.0046716
18.288548,3.4414043
17.861193,5.165945
18.816896,4.331924
18.139925,5.4009824
17.55062,3.6656692
17.495127,4.250321
17.908682,3.486842
17.857758,4.3349714
18.169523,3.867788
18.48993,4.215953
17.54791,3.7581546
17.184864,3.5001507
17.314116,4.6156197
17.146019,4.6054873
17.165796,4.3174176
18.826702,4.003001
17.307934,4.6932893
17.463448,4.5064664
18.38699,5.419882
18.117868,4.944829
17.751001,3.9768164
18.552052,4.911936
18.7916,5.025261
18.182144,4.4837
17.508688,4.3886824
17.285524,4.854771
18.464462,3.6583316
18.019926,4.9958334
17.207952,3.8078537
18.97983,4.313896
17.000816,4.112597
18.33725,4.5974994
18.409567,5.16863
17.760242,4.629486
17.307829,4.2379127
18.320585,4.2079515
17.651073,4.660949
18.464924,4.5856996
14.941432,-3.5211227
15.353125,-3.028437
14.264888,-2.535568
15.477394,-3.3138068
15.586342,-4.103654
14.496962,-3.4971037
15.103397,-3.3980865
14.9367075,-4.5258627
13.772432,-2.8273888
15.596913,-3.2144237
14.384488,-3.0562396
15.303172,-3.4550855
15.404336,-3.8512194
15.663048,-3.8101435
15.16456,-3.1002207
14.63799,-3.114235
13.877799,-2.9934554
17.43142,4.0359535
17.937279,3.5450602
17.978043,3.9200833
17.276234,3.5779212
17.786182,4.193929
17.387209,4.3
18.9816,4.9118075
17.495409,4.4751472
17.0828,4.1402187
17.768412,4.242992
18.5122,5.799803
17.8656,4.65595
17.09282,4.547766
18.10843,4.9509206
18.289484,3.6943755
17.5403,5.069154
17.756601,4.8711805
17.450077,5.098106
19.240658,5.0867047
17.648079,4.6307225
17.153507,4.1237044
17.453,3.4599001
18.02396,4.425854
18.556952,4.1718235
18.209133,3.4289162
17.976423,4.9483986
16.922955,4.329352
17.503403,3.76076
19.185867,4.422619
17.579695,4.2462616
18.706766,4.504277
17.484745,4.7128386
17.74713,4.4120007
17.733105,3.327494
14.877379,-3.818682
15.631003,-4.057216
14.823659,-3.036304
15.627594,-3.3908682
15.039533,-2.6686022
16.00128,-4.165654
15.566554,-4.2611814
14.829169,-2.7359416
14.573086,-3.192373
14.446985,-3.1394656
14.672925,-3.5206873
14.221464,-2.4129622
14.814487,-4.3569765
15.203142,-3.4807417
15.358931,-3.3757563
14.87354,-4.0312266
15.362466,-3.1192636
15.236086,-3.9056783
15.526749,-3.6681364
15.978949,-3.9459019
14.967514,-4.455177
15.049097,-4.0480795
15.12817,-4.424441
14.540302,-3.0235538
14.730633,-4.240783
14.827358,-3.3159814
14.396086,-2.6878803
14.285575,-2.6623483
14.166269,-2.8401856
15.433322,-4.1204863
15.088019,-3.5274925
15.299475,-2.8241756
15.456046,-3.860613
14.40221,-3.149261
15.341943,-3.5897083
15.200375,-4.1865106
15.275064,-4.0097275
15.715575,-4.1515293
15.258028,-3.305504
15.379748,-3.7113338
15.462768,-3.0937219
15.035595,-2.974369
14.31254,-2.8176033
14.939848,-2.6728182
14.99058,-2.6940207
14.5848055,-2.98114
15.408527,-2.871961
14.828048,-3.6741796
14.071493,-2.4630883
15.459325,-2.9869254
14.702486,-3.0958445
13.804401,-2.733782
15.808103,-3.4896464
15.496729,-3.160391
14.002598,-2.5521138
15.224349,-3.0987077
14.4891205,-3.4354448
14.884075,-4.1312847
14.127639,-2.7371728
15.28029,-3.4844751
14.639755,-3.2801833
14.189607,-2.720935
14.876739,-3.47116
15.167285,-2.5647047
15.895351,-3.9671426
14.340401,-2.9616003
14.33892,-3.417834
15.82711,-3.9320297
14.737565,-2.7929358
15.050384,-3.2891026
15.682894,-3.654863
15.29828,-3.3393228
14.795326,-3.2832785
15.909626,-3.9499364
15.820665,-3.7586699
15.107731,-2.662109
14.896761,-2.8639956
16.037714,-3.9502165
14.865729,-3.9919422
15.488638,-2.9698763
14.8452835,-3.4970033
14.36218,-3.5274801
13.936118,-2.6462104
15.239501,-2.698355
15.917894,-3.9523551
15.101921,-3.7897801
15.07078,-3.003031
0.44791916,-7.445045
0.51134723,-7.4777403
0.30631274,-7.5303793
0.8156941,-6.5658937
0.7065443,-6.2233686
0.71664935,-6.2772164
1.9982293,-7.2695003
1.9942857,-7.44044
2.0923946,-7.2481794
0.6998012,-8.291315
0.8065332,-7.7122707
0.5518823,-8.027461
2.420416,-6.988823
1.8410304,-6.8531847
2.1654882,-7.0753393
0.7053642,-8.432829
0.92117435,-8.403335
0.7228992,-8.499668
3.0826066,-7.564298
3.0933163,-7.4986553
3.155744,-7.667012
2.3441234,-7.441886
2.3347907,-6.808267
2.4330246,-6.844819
1.8764126,-7.039231
2.0892432,-7.514076
2.0047717,-7.2116365
2.5299454,-7.2335343
2.2236779,-7.037659
2.4902248,-6.984049
2.5709546,-7.213607
1.9364927,-7.643528
2.050427,-7.401926
0.4685396,-7.781568
0.34693757,-7.560477
0.4094534,-7.68348
2.235733,-7.6800365
1.9423237,-7.6363564
2.0591228,-7.628282
